OBJECTID;IDESTACION;CODIGOESTACION;DENOMINACION;CODIGOMUNICIPIO;CODIGOPOSTAL;DISTRITO;CORONATARIFARIA;X;Y;LINEAS
1017;8_16980;16980;CTRA.LOECHES-PZA.PROGRESO;148;28850;3;B2;460265;4477963;3
1018;8_16981;16981;AV.FRESNOS-POSEIDÓN;148;28850;3;B2;460181;4477614;3
1019;8_15715;15715;PRINCIPAL-EMBALSE VALMAYOR;54;28292;1;C1;411632;4493555;3
1020;8_17283;17283;AV.JUAN PABLO II-AV.VALDEDIEGO;104;28860;1;B1;456965;4483913;1, 2
1021;8_17284;17284;AV.JUAN PABLO II-AV.VALDEDIEGO;104;28860;1;B1;456955;4483861;1, 2
1022;8_16330;16330;AGUSTINA ARAGÓN-GTA.JOSEFINA CARABIAS;161;28342;2;B3;441231;4450274;7
1023;8_16318;16318;CRISTO DE LA SALUD-DALÍ;161;28342;2;B3;442064;4450029;7
1024;8_09573;9573;GOBERNADOR-VALERAS;13;28300;4;C1;448188;4431777;1, 2, 3, 4
1025;8_18085;18085;JACINTO GUERRERO-MAESTRO GURIDI;13;28300;4;C1;447739;4431829;1, 4
1026;8_18086;18086;JACINTO GUERRERO-MAESTRO TORROBA;13;28300;4;C1;447772;4431746;1, 4
1027;8_16377;16377;CºVIEJO DEL ESCORIAL Nº40;38;28470;1;C2;411231;4510514;1
1028;8_16378;16378;ALONDRA-URB.CABEZUELA DE LA ILUMINARIA;38;28470;1;C2;411041;4509843;1
1029;8_16379;16379;CASCAJAL-EST.CERCEDILLA;38;28470;1;C2;410132;4510370;1
1030;8_07050;7050;AV.DAGANZO-AV.DOCTOR MARAÑÓN;5;28806;3;B3;468027;4482637;9
1031;8_07004;7004;AV.VIRGEN DEL VAL-PISCINAS;5;28804;5;B3;470790;4481715;6, 8
1032;8_17832;17832;AV.MONTES-COLEGIO;903;28760;1;B2;439490;4496395;4, 5
1033;8_13197;13197;PºDEL RÍO-PARQUE DE BOMBEROS;115;28223;1;B1;431853;4475096;3
1034;8_17812;17812;AV.JUAN CARLOS I-AV.ABOGADOS ATOCHA;132;28330;1;B3;451695;4451785;1
1035;8_10299;10299;PZA.CONSTITUCIÓN-JUAN DE LA CIERVA;14;28500;1;B3;462881;4461458;1, 2
1036;8_07452;7452;AV.MADRID-CºDEL VALLE;14;28500;1;B3;460666;4462048;2
1037;8_07465;7465;AV.MADRID-PSJE.ANA MªDEL VALLE;14;28500;1;B3;460676;4462081;2
1038;8_07466;7466;AV.MADRID-CºDE VALDEPENCAS;14;28500;1;B3;460173;4462222;2
1039;8_15824;15824;AV.MADRE MªANTONIA-JERÓNIMO DEL MORAL;40;28350;1;B3;447339;4445947;1
1040;8_15836;15836;OLIMPIA-ARCHIPIÉLAGO CABRERA;40;28350;2;B3;446226;4445274;1
1041;8_15932;15932;CºSALINAS-PARQUE ENRIQUE TIERNO GALVÁN;161;28341;1;B3;442518;4448748;6
1042;8_15938;15938;AV.EUROPA-BENELUX;161;28341;1;B3;442939;4448000;6
1043;8_15676;15676;DOLORES IBÁRRURI-TERESA DE CALCUTA;6;28100;1;B1;444698;4489255;11
1044;8_16933;16933;VEREDA NORTE-CAMINO NUEVO;6;28109;1;B1;445769;4485756;2
1045;8_15722;15722;AV.VILLARES-ALCOTÁN;14;28500;1;B3;461664;4463103;1, 4
1046;8_15732;15732;GAVIOTA-CONVIVENCIA;14;28500;1;B3;462301;4462715;4
1047;8_16035;16035;CALIDAD-PROGRESO;65;28906;4;B1;441552;4463301;Pi1
1048;8_17526;17526;CTRA.DEHESAS-GUARDERÍA FORESTAL;38;28479;1;C2;409940;4511497;1
1049;8_17524;17524;CTRA.FUENFRÍA-ALBERGUE JUVENIL;38;28479;1;C2;409971;4511316;1
1050;8_16162;16162;GTA.JOSÉ MªPEMÁN-ANTONIO VAN DE PERE;161;28340;2;B3;441547;4449876;3, 4, 7, SE
1051;8_12436;12436;LEÓN MARCHANTE-ZULEMA;5;28806;3;B3;468648;4482309;8
1052;8_10802;10802;AV.MESA DEL MONTE-URB.PULIDO;104;28860;1;B1;454584;4485832;1
1053;8_10187;10187;AV.CONSTITUCIÓN-QUITERIO LÓPEZ;54;28280;2;C1;404491;4493246;2, 3
1054;8_09014;9014;ISLA DE SÁLVORA-INSTITUTO;47;28400;1;B3;413986;4497327;1, 2, 4
1055;8_09024;9024;JUAN DE MAIRENA-SAETA;65;28906;4;B1;444327;4464211;4
1056;8_06418;6418;AV.ATENAS-URB.EL PINAR;127;28230;1;B2;423182;4487365;2
1057;8_08650;8650;ENCINAS-TRVA.ENCINAS;92;28935;1;B2;420548;4462162;5
1058;8_11383;11383;PRINCIPAL-VEINTICUATRO;54;28292;1;C1;411599;4494290;3
1059;8_10703;10703;JAVIER GªDE LEANIZ-JESUSA LARA;152;28250;1;B3;419406;4492606;1, 2, 4, 5
1060;8_10724;10724;AV.DEHESA-CENTRO DE SALUD;152;28250;1;B3;421442;4492912;2
1061;8_10730;10730;AV.PEÑASCALES-TANATORIO;152;28250;1;B3;422126;4492036;5
1062;8_09778;9778;CTRA.M300-CºESTRECHILLO;14;28500;1;B3;458804;4462836;2
1063;8_15212;15212;ARISTÓTELES-AV.ATENAS;127;28232;1;B2;421759;4485729;1
1064;8_09553;9553;AV.NUESTRA SRA.RETAMAR-RECINTO FERIAL;127;28230;1;B2;424593;4484922;2
1065;8_11327;11327;D POLÍGONO INDUSTRIAL 1-F POLÍGONO INDUSTRIAL 1;92;28938;4;B2;426174;4462804;2
1066;8_11277;11277;BEGONIA-AZALEA;6;28109;1;B1;446077;4486714;1, 3, 5
1067;8_11335;11335;NARDO-COMPLEJO DEPORTIVO;6;28109;1;B1;446150;4486919;1, 2, 3, 5
1068;8_10296;10296;ISAAC PERAL-JUAN XXIII;14;28500;1;B3;462774;4461192;1
1069;8_10704;10704;AV.TORRELODONES-GUARDIA CIVIL;152;28250;1;B3;419906;4492408;1, 2, 4, 5
1070;8_10726;10726;AV.TORRELODONES-GUARDIA CIVIL;152;28250;1;B3;419836;4492423;1, 2, 4, 5
1071;8_10725;10725;AV.DEHESA-INSTITUTO;152;28250;1;B3;420907;4492899;1, 2, 4, 5
1072;8_10745;10745;AV.PARDO-AV.MONTE;152;28250;1;B3;424886;4492929;5
1073;8_17459;17459;PºPARQUES-CAMINO DEL ENCINAR;6;28109;1;B1;446280;4484715;3
1074;8_07829;7829;ISABEL II-CENTRO DE SALUD;106;28980;1;B2;434967;4454269;1
1075;8_07838;7838;TORREJÓN-PINTO;106;28980;1;B2;434846;4454785;2
1076;8_07850;7850;VALLADOLID-ZAMORA;106;28982;1;B2;435222;4455082;2, 3
1077;8_17026;17026;AV.DR.SEVERO OCHOA-PARQUE DE GALICIA;6;28100;1;B1;444660;4488231;6
1078;8_17027;17027;AV.VALDELAPARRA-INSTITUTO;6;28108;1;B1;444138;4488350;6
1079;8_16795;16795;PºALPARRACHE-RONDA SAN JUAN;96;28600;1;B3;414717;4460700;1
1080;8_17285;17285;AV.JUAN PABLO II-PºLAS CAMELIAS;104;28860;1;B1;456639;4483991;1, 2
1081;8_07922;7922;AV.LA MANCHA-PARQUE PABLO RUIZ PICASSO;74;28915;4;B1;435763;4464866;1
1082;8_11418;11418;FRESA-EQUINOCIO;80;28220;2;B2;426028;4478900;2
1083;8_16793;16793;AV.EUROPA-AMÉRICA;115;28224;2;B1;433585;4477490;3
1084;8_10731;10731;AV.PEÑASCALES-URB.BELLA VISTA;152;28250;1;B3;422479;4492049;5
1085;8_18372;18372;CTRA.DAGANZO-MÉXICO;5;28806;3;B3;467099;4483296;9
1086;8_18373;18373;CTRA.DAGANZO-MÉXICO;5;28806;3;B3;467084;4483254;9
1087;8_18374;18374;CTRA.DAGANZO-PZA.PANAMÁ;5;28806;8;B3;466629;4483567;9
1088;8_18375;18375;CTRA.DAGANZO-PZA.PANAMÁ;5;28806;8;B3;466602;4483524;9
1089;8_16990;16990;GRANJA-EST.LA GRANJA;6;28108;1;B1;444347;4486756;6
1090;8_16120;16120;ISABEL II-CUBA;106;28983;1;B2;435002;4453713;2
1091;8_08480;8480;CÁCERES-PZA.SAN PEDRO BAUTISTA;7;28922;4;B1;429328;4466490;1
1092;8_08485;8485;OLÍMPICO FCO.FDEZ.OCHOA-AV.OESTE;7;28922;4;B1;430172;4466102;2
1093;8_08488;8488;OLÍMPICO FCO.FDEZ.OCHOA-AV.A.JOSÉ ARANDA;7;28923;3;B1;430175;4466127;2
1094;8_06743;6743;PZA.CONSTITUCIÓN-BIBLIOTECA;9;28110;1;B3;458030;4494277;L-1
1095;8_06757;6757;GRANJA-AV.INDUSTRIA;6;28108;1;B1;444484;4487438;6
1096;8_11960;11960;CTRA.A6-URB.ENCINAR DE LAS ROZAS;127;28290;1;B2;423941;4490198;2
1097;8_17408;17408;AV.QUIÑONES-CERRO DEL BAILE;134;28702;1;B1;447786;4490631;7
1098;8_17457;17457;VEREDA DE PALACIO-CºHUERTA;6;28109;1;B1;445523;4484564;3
1099;8_17849;17849;CTRA.A6-CºFONDA TRINIDAD;47;28400;1;B3;415839;4498292;6
1100;8_16761;16761;ABASTOS-FOSO;13;28300;2;C1;449098;4431646;2
1101;8_16765;16765;JESÚS-SANTA ISABEL;13;28300;2;C1;449698;4431632;1, 2
1102;8_16824;16824;AV.LEGUARIO-JORGE LUIS BORGES;106;28981;1;B2;433900;4453441;3
1103;8_17350;17350;PLAYA DE SITGES-PLAYA DE RIBADEO;22;28669;1;B2;423696;4478157;3
1104;8_09805;9805;CTRA.A6-PQUE.EUROPA EMPRESARIAL;127;28230;1;B2;424563;4488258;2
1105;8_12698;12698;RONDA VALDECARRIZO-BATANES;903;28790;1;B2;441383;4496126;3
1106;8_18897;18897;SAUCES-JOSÉ SARAMAGO;7;28922;4;B1;428895;4465289;2
1107;8_12586;12586;AV.LIBERTAD-PARQUE SECTOR III;65;28905;3;B1;437212;4462158;2
1108;8_18899;18899;ALFREDO NOBEL-VÍCTIMAS DEL TERRORISMO;7;28922;4;B1;429470;4465078;2
1109;8_18900;18900;ALFREDO NOBEL-VÍCTIMAS DEL TERRORISMO;7;28922;4;B1;429492;4465079;2
1110;8_12284;12284;FELIPE II-COMPLEJO DEPORTIVO;106;28982;1;B2;435248;4454202;1
1111;8_18476;18476;PºMIGUEL UNAMUNO-NIEVES;131;28200;2;C1;403061;4494627;4
1112;8_16578;16578;RÍO TAJO-RÍO GUADARRAMA;106;28981;1;B2;434643;4455126;1, 3
1113;8_15808;15808;FERROCARRIL-SAN PASCUAL BAILÓN;113;28320;1;B2;440266;4455496;1
1114;8_15809;15809;FERROCARRIL-EST.PINTO;113;28320;1;B2;440307;4455138;1
1115;8_16674;16674;SIERRA-DR.FEDERICO RUBIO;68;28440;1;C1;408026;4503446;4
1116;8_16675;16675;CALZADA-SERVICIOS SOCIALES;68;28440;1;C1;408063;4503325;4
1117;8_16677;16677;DOS DE MAYO-TENIENTE RUIZ;68;28440;1;C1;408275;4503405;4
1118;8_16678;16678;PICO DEL YELMO-AV.BOLA DEL MUNDO;68;28440;1;C1;409423;4505350;4
1119;8_16679;16679;AV.BOLA DEL MUNDO-PICO DEL OSO;68;28440;1;C1;409440;4505372;4
1120;8_16680;16680;AV.BOLA DEL MUNDO-PICO DEL ÁGUILA;68;28440;1;C1;409923;4505309;4
1121;8_16682;16682;PUERTO NAVACERRADA-CUEVA VALIENTE;68;28440;1;C1;410072;4504908;4
1122;8_16683;16683;PEÑALARA-CABEZA DE HIERRO;68;28440;1;C1;409833;4504735;4
1123;8_16685;16685;PICO DEL YELMO Nº30;68;28440;1;C1;409333;4505050;4
1124;8_06893;6893;AV.MADRID-PARQUE LAS VEREDILLAS;148;28850;1;B2;460270;4479604;1A, 5A
1125;8_06943;6943;AV.FRESNOS-JÚPITER;148;28850;3;B2;460047;4477308;2, 3, 1B
1126;8_16382;16382;CTRA.DEHESAS-COLONIA LAS PRADERAS;38;28479;1;C2;410038;4510922;1
1127;8_06771;6771;MARQUÉS VALDAVIA-MANUEL DE FALLA;6;28100;1;B1;445080;4488810;5
1128;8_08990;8990;ALICANTE-AV.ESPAÑA;65;28903;4;B1;438817;4462913;1
1129;8_15417;15417;CIRCUNVALACIÓNSUR-AV.EUROPA;161;28341;1;B3;442930;4447851;5, 6
1130;8_16406;16406;SANTIAGO DE COMPOSTELA-PRAGA;13;28300;4;C1;448996;4434918;4
1131;8_08242;8242;LEGANÉS-ALVARADO;65;28904;3;B1;437509;4462730;2, 3, 4, 6
1132;8_09645;9645;AV.ENCUARTES-AV.LABRADORES;903;28760;1;B2;439935;4494614;1, 5
1133;8_11958;11958;APEADERO-EST.LAS MATAS;127;28290;1;B2;424123;4489630;2
1134;8_12366;12366;AV.NUESTRA SRA.RETAMAR-PZA.CONCORDIA;127;28232;1;B2;425322;4483399;2
1135;8_09155;9155;PºESTACIÓN-EST.VALDEMORO;161;28343;1;B3;443533;4449877;1, 2, 4, 5, 6, 7
1136;8_12784;12784;VÍA COMPLUTENSE-TUY;5;28805;6;B3;470019;4482356;11
1137;8_12789;12789;AV.AJALVIR-AMADEO VIVES;5;28806;8;B3;468065;4482344;11, 1A
1138;8_11555;11555;CºREAL-RESIDENCIAL MONTESA;127;28230;1;B2;420286;4487631;1
1139;8_18064;18064;SUERTE-MAGIA;6;28100;1;B1;444457;4489786;10
1140;8_18063;18063;SUERTE-IMAGINACIÓN;6;28100;1;B1;444313;4489765;11
1141;8_18062;18062;PºFUENTE LUCHA-IMAGINACIÓN;6;28100;1;B1;444275;4489569;11
1142;8_18061;18061;PºFUENTE LUCHA-SUEÑOS;6;28100;1;B1;444260;4489331;11
1143;8_06928;6928;MAGDALENA-BºEL CASTILLO;148;28830;1;B2;460153;4476335;2, 1B
1144;8_13036;13036;PZA.MADRID-EST.LAS ROZAS;127;28231;1;B2;426526;4483006;1, 2
1145;8_18477;18477;PºMIGUEL UNAMUNO-CERBUNAL;131;28200;2;C1;403089;4494745;4
1146;8_18543;18543;AGUSTÍN BETANCOURT-CENTRO INVESTIGACIÓN;92;28935;2;B2;424933;4465620;3
1147;8_18479;18479;PºMIGUEL UNAMUNO-FRAY LUIS DE LEÓN;131;28200;2;C1;403421;4495236;4
1148;8_18480;18480;PºMIGUEL UNAMUNO-CEBADILLAS;131;28200;2;C1;403159;4494991;4
1149;8_18542;18542;AGUSTÍN BETANCOURT-CENTRO INVESTIGACIÓN;92;28935;2;B2;424941;4465605;3
1150;8_07023;7023;SEBASTIÁN DE LA PLAZA-ERAS DE SAN ISIDRO;5;28805;1;B3;469356;4482015;2, 5, 8, 10
1151;8_09462;9462;PºESTACIÓN-ERAS DE SAN ISIDRO;5;28807;7;B3;469316;4482037;2, 5
1152;8_16919;16919;CºDEL SOTO-PZA.MORALEJA;6;28109;1;B1;444966;4485468;3
1153;8_16932;16932;VEREDA NORTE-PºCONDE LOS GAITANES;6;28109;1;B1;445714;4485443;2
1154;8_16936;16936;JAZMÍN-KERRIA;6;28109;1;B1;445833;4485981;1
1155;8_16938;16938;CAMINO NUEVO-GTA.LA PALMERA;6;28109;1;B1;446369;4486378;1
1156;8_16940;16940;CAMINO DEL GOLF-CAMINO MESONCILLOS;6;28109;1;B1;447907;4485893;1
1157;8_16942;16942;CAMINO DEL GOLF-PºCONDE LOS GAITANES;6;28109;1;B1;447984;4486338;1
1158;8_16118;16118;FERNANDO III EL SANTO-ALFONSO X EL SABIO;106;28982;1;B2;434877;4454046;1
1159;8_16119;16119;ALFONSO X EL SABIO-BAHAMAS;106;28983;1;B2;434826;4453706;1
1160;8_10760;10760;PÍO BAROJA-CENTRO DE SALUD;161;28342;2;B3;441732;4449542;1
1161;8_07997;7997;RÍO MANZANARES-PLAZA DE TOROS;161;28342;2;B3;441831;4449717;1, SE
1162;8_11833;11833;HERENCIA-INSTITUTO;161;28341;1;B3;442020;4449184;1
1163;8_11035;11035;ESTRIBO-AV.ANDALUCÍA;161;28341;1;B3;442789;4449191;1, 3
1164;8_15370;15370;PºJUNCAREJO-ÁGORA;161;28341;1;B3;442444;4448652;5
1165;8_15380;15380;G.BRAVO SOBREMONTE-AV.B.DAZA DE VALDÉS;161;28341;1;B3;443162;4447456;5
1166;8_15379;15379;G.BRAVO SOBREMONTE-AV.B.DAZA DE VALDÉS;161;28341;1;B3;443178;4447461;5
1167;8_15416;15416;CIRCUNVALACIÓNSUR-AV.EUROPA;161;28341;1;B3;442893;4447854;5, 6
1168;8_15369;15369;PºJUNCAREJO-ÁGORA;161;28341;1;B3;442465;4448688;5
1169;8_15371;15371;PºJUNCAREJO-ORFEO;161;28341;1;B3;442362;4448302;5
1170;8_16944;16944;CAMINO ANCHO-HALCÓN;6;28109;1;B1;447063;4486516;1
1171;8_16946;16946;PºALCOBENDAS-VEREDILLA;6;28109;1;B1;446610;4486421;1, 2
1172;8_10890;10890;ESTACIONES-PARQUE BOMBEROS;148;28850;3;B2;458866;4477470;3
1173;8_08283;8283;PZA.CUESTAS-UNED;65;28901;1;B1;437806;4462173;3, 4
1174;8_18774;18774;AV.J. DE BORBÓN Y BATTENBERG-MONASTERIO;131;28200;1;C1;402826;4494023;4
1175;8_18775;18775;LEPANTO-PARQUE;131;28200;2;C1;403251;4494982;4
1176;8_06032;6032;CAMINO VALLADOLID-PºJOAQUÍN R.JIMÉNEZ;152;28250;1;B3;421592;4492181;1, 4, 5
1177;8_06808;6808;AZALEA Nº65;6;28109;1;B1;445096;4485973;3, 5
1178;8_06819;6819;AZALEA-CALÉNDULA;6;28109;1;B1;445287;4486303;3, 5
1179;8_06829;6829;PºALCOBENDAS-VEREDA DE LAS PEÑAS;6;28109;1;B1;447802;4486692;1, 2
1180;8_06790;6790;REAL-SACRAMENTO;134;28701;1;B1;446889;4488603;2
1181;8_12522;12522;VENTURA DE ARGUMOSA-NAZARIO CALONGE;130;28830;1;B1;455247;4475417;1
1182;8_08652;8652;AV.ROSALES-MIMOSAS;92;28935;1;B2;421731;4462679;5
1183;8_15542;15542;AV.MONTE SEGOVIA-CENTRO COMERCIAL;22;28669;1;B2;423965;4474262;1
1184;8_09706;9706;LAS PALMAS-DESARROLLO;92;28938;4;B2;426589;4463514;1
1185;8_09638;9638;GTA.NUEVO ARANJUEZ-CUARTELES;13;28300;2;C1;449500;4431694;4
1186;8_09643;9643;AV.ENCUARTES-PANADEROS;903;28760;1;B2;439586;4495297;2, 4, 5
1187;8_07998;7998;LIBERTAD-HERENCIA;161;28340;1;B3;441945;4449347;1
1188;8_11726;11726;AV.RABIA-ALMAZARA;65;28903;4;B1;439355;4463619;3
1189;8_11739;11739;AV.JUAN CARLOS I-JUZGADOS;106;28982;1;B2;434635;4453673;1
1190;8_11173;11173;FRANCIA-PºSETUBAL;58;28942;7;B2;431225;4459942;1, 2, 3, 4, N5
1191;8_06479;6479;CºHUERTAS-CASA DE CULTURA;115;28223;1;B1;430735;4476810;2
1192;8_11174;11174;FRANCIA-PºSETÚBAL;58;28943;8;B2;431262;4459923;1, 2, 3, 4, N5
1193;8_15064;15064;MORALEJA DE ENMEDIO-CAMPOS DE FÚTBOL;92;28938;4;B2;425831;4461969;2
1194;8_11253;11253;MADRID-AV.DE LAS FLORES;15;28939;1;B3;422172;4458489;1
1195;8_11254;11254;MADRID-URB.LA DEHESA;15;28939;1;B3;422167;4458497;1
1196;8_08763;8763;TULIPÁN-GTA.LOS JAZMINES;92;28933;2;B2;426626;4466115;4
1197;8_15683;15683;LEPANTO-RESIDENCIAL LEPANTO;131;28200;2;C1;403185;4494846;4
1198;8_18532;18532;AV.PORTUGAL-RIO DUERO;92;28934;4;B2;425478;4463635;5
1199;8_15689;15689;JOSÉ ISBERT-AV.PILAR MIRÓ;123;28529;1;B1;456148;4467700;1
1200;8_08829;8829;VALLEFRANCO-VALLE DE ANSÓ;22;28669;1;B2;423229;4476075;1
1201;8_08841;8841;ISABEL II-CENTRO DE SALUD;106;28982;1;B2;434991;4454237;2
1202;8_08397;8397;AV.COLMENAR VIEJO-LITERATOS;903;28760;1;B2;439718;4495816;2, 4, 5
1203;8_08341;8341;CARPINTEROS-FUNDIDORES;65;28906;4;B1;440468;4462754;4
1204;8_15311;15311;DR.ADOLFO ROMERO-AV.PINTOR MURILLO;6;28100;1;B1;445393;4488351;11
1205;8_15317;15317;RUPERTO CHAPÍ-TEATRO AUDITORIO;6;28100;1;B1;445658;4489049;10
1206;8_18294;18294;AV.REINA SOFÍA-TERESA CLARAMUNT;74;28919;5;B1;436287;4466284;1
1207;8_16055;16055;AV.CERRO DEL TELÉGRAFO-INSTITUTO;123;28529;1;B1;455159;4467699;1
1208;8_15081;15081;GARABAY-JOSÉ CADALSO;148;28850;2;B2;460961;4477207;2
1209;8_07249;7249;PZA.MONTE GORBEA-CENTRO DE DIA;130;28830;1;B1;455046;4475075;1
1210;8_17036;17036;AV.ASTRONOMÍA-AV.PUERTA DE MADRID;130;28850;1;B2;457443;4477739;1
1211;8_17590;17590;MARÍA ZAMBRANO-GLADIOLO;106;28981;1;B2;433870;4454070;1
1212;8_07064;7064;AV.MECO-CLUB HÍPICO;5;28805;4;B3;470364;4483610;2, 3
1213;8_12870;12870;NORIA-FONTANA;58;28940;4;B2;432966;4459040;4
1214;8_11046;11046;CEMENTERIO MUNICIPAL-CEMENTERIO;65;28906;1;B1;437658;4459403;1
1215;8_09982;9982;AV.SAHARA OCCIDENTAL-IGNACIO ELLACURIA;49;28820;2;B1;453050;4474451;2
1216;8_12747;12747;GOLETA-BARCO;80;28220;1;B2;425691;4479120;1
1217;8_11260;11260;PZA.GALAYOS-CONSULTORIO LOCAL;15;28939;1;B3;421787;4457796;1
1218;8_06372;6372;DR.JOSÉ MªPOVEDA-EL RASO;47;28400;1;B3;416217;4499648;4
1219;8_13233;13233;AV.VIÑUELAS-PZA.PADRE LLANOS;903;28760;1;B2;440944;4494406;1, 5
1220;8_15189;15189;SARASATE-JUZGADOS;80;28220;2;B2;427197;4478015;2
1221;8_06756;6756;MARQUÉS VALDAVIA-RAMÓN FDEZ.GUISASOLA;6;28100;1;B1;446191;4488186;2, 5, 10
1222;8_06759;6759;MARQUÉS VALDAVIA-AV.ESPAÑA;6;28100;1;B1;445665;4488630;2, 5, 10
1223;8_06770;6770;AV.ESPAÑA-CONSTITUCIÓN;6;28100;1;B1;445654;4488650;2
1224;8_12829;12829;AV.REINA SOFÍA-GABRIELA MISTRAL;74;28919;5;B1;436721;4466290;1
1225;8_13284;13284;PºESTACIÓN-VIRGEN DEL PUERTO;45;28770;1;B3;434683;4500542;1
1226;8_16329;16329;AGUSTINA ARAGÓN-GTA.JOSEFINA CARABIAS;161;28340;2;B3;441177;4450282;7
1227;8_16337;16337;AV.ESPAÑA-JAMAICA;161;28340;1;B3;441118;4448716;7
1228;8_09461;9461;RONDA HENARES-SAN MARCOS;5;28804;4;B3;469494;4480941;7, 10, 1A
1229;8_09822;9822;AV.ATENAS-PZA.CRETA;127;28230;1;B2;422068;4486160;2
1230;8_06419;6419;AV.ATENAS-EL REFUGIO;127;28230;1;B2;423678;4487620;2
1231;8_12367;12367;AV.NUESTRA SRA.RETAMAR-PZA.CONCORDIA;127;28230;1;B2;425334;4483418;2
1232;8_06513;6513;AV.NUESTRA SRA.DEL RETAMAR-MARÍA CURIE;127;28230;1;B2;424963;4484012;2
1233;8_06417;6417;AV.ATENAS-MICENAS;127;28230;1;B2;422469;4486735;2
1234;8_10958;10958;PLAYA DE SITGES-AV.ATENAS;127;28230;1;B2;424423;4487938;2
1235;8_11516;11516;AV.MARSIL-IGLESIA;127;28230;1;B2;423797;4488883;2
1236;8_11956;11956;AV.MARSIL-IGLESIA;127;28230;1;B2;423724;4488893;2
1237;8_11955;11955;PLAYA LAS AMÉRICAS-PLAYA RIBEIRA;127;28230;1;B2;423940;4488449;2
1238;8_11191;11191;AV.DON JUAN BORBÓN-PARQUE;65;28903;2;B1;438823;4463948;2
1239;8_10809;10809;AV.DON JUAN BORBÓN-PLAZA DE TOROS;65;28903;4;B1;439485;4463237;3, 4
1240;8_10810;10810;AV.DON JUAN BORBÓN-GIRALDA;65;28903;4;B1;439343;4463512;3, 4
1241;8_10811;10811;AV.DON JUAN BORBÓN-GIRALDA;65;28903;4;B1;439341;4463473;3, 4
1242;8_10812;10812;AV.ESPAÑA-AV.CIUDADES;65;28903;4;B1;439003;4463179;2, 4
1243;8_10813;10813;AV.ESPAÑA-AV.CIUDADES;65;28903;4;B1;438975;4463178;4
1244;8_11193;11193;AV.DON JUAN BORBÓN-AV.ARCES;65;28903;2;B1;439009;4463804;2
1245;8_11198;11198;CAMINO VIEJO DE PINTO-AV.LOS ÁNGELES;65;28903;4;B1;439703;4462648;3
1246;8_17076;17076;OCTAVIO PAZ-ERNESTO SÁBATO;5;28806;8;B3;468528;4483526;7, 1B
1247;8_17078;17078;OCTAVIO PAZ-CARLOS FUENTES;5;28806;4;B3;468829;4483685;7, 1B
1248;8_18127;18127;BARTOLOMÉ HURTADO-CARLOTA BUSTELO;106;28981;1;B2;433669;4453988;1
1249;8_18126;18126;BARTOLOMÉ HURTADO-AV.RONDA;106;28981;1;B2;433646;4453990;1
1250;8_15829;15829;AV.SAN JUAN DE DIOS-PADRE BENITO MENNI;40;28350;1;B3;447664;4445916;1
1251;8_16725;16725;FELICIDAD-AV.TOLERANCIA;14;28500;1;B3;462214;4462428;1, 4
1252;8_06146;6146;PZA.MADRID-CTRA.CORUÑA;127;28231;1;B2;426506;4482994;1, 2
1253;8_17804;17804;AV.AMÉRICA LATINA-BRASIL;74;28918;3;B1;434735;4466561;1
1254;8_17496;17496;AV.VALENCIA-URB.EL ROMERAL;14;28500;1;B3;463608;4461185;2
1255;8_17585;17585;AV.NICASIO SEVILLA-GUARDIA CIVIL;132;28330;1;B3;451456;4451515;L-1
1256;8_18580;18580;AV.JUAN PABLO II-PºLAS ARTES;113;28320;2;B2;441029;4456944;1
1257;8_09825;9825;AV.ATENAS-CºPERALES;127;28230;1;B2;422446;4486741;2
1258;8_09824;9824;AV.ATENAS-PARADISIA;127;28230;1;B2;422263;4486458;2
1259;8_09821;9821;AV.ATENAS-C.C.ZOCO MONTERROZAS;127;28230;1;B2;421856;4485815;2
1260;8_09819;9819;ARISTÓTELES-CENTRO DE SALUD;127;28232;1;B2;422310;4485558;1, 2
1261;8_09811;9811;TRACIA-URB.LOS JARALES;127;28230;1;B2;423538;4485840;2
1262;8_13288;13288;EJIDILLO-MUSGO;45;28770;1;B3;435514;4500985;1
1263;8_07451;7451;AV.MADRID-AV.FINANZAUTO;14;28500;1;B3;460265;4462158;2
1264;8_07464;7464;AV.MADRID-LA PERLA;14;28500;1;B3;461412;4461893;2
1265;8_07461;7461;CTRA.LOECHES-ZOCO;14;28500;1;B3;462560;4461625;1, 2
1266;8_10624;10624;AV.MADRID-CENTRO COMERCIAL;14;28500;1;B3;459579;4462412;2
1267;8_12677;12677;AV.INSTITUTO-COLONIA LOS ALMENDROS;14;28500;1;B3;462437;4460566;1
1268;8_07470;7470;AV.MADRID-CTRA.CAMPO REAL;14;28500;1;B3;458778;4462669;2
1269;8_07516;7516;AV.MIGUEL HERNÁNDEZ-LUNA;123;28523;1;B1;453601;4467813;1
1270;8_16760;16760;ANDRÉS MARTÍNEZ-PLAZA DE TOROS;13;28300;3;C1;448695;4431185;3
1271;8_16380;16380;CºRÍO-CTRA.M622;38;28470;1;C2;410016;4510582;1
1272;8_17080;17080;OCTAVIO PAZ-CAMILO JOSÉ CELA;5;28806;8;B3;469087;4483814;7
1273;8_17082;17082;OCTAVIO PAZ-PABLO NERUDA;5;28806;8;B3;469396;4483967;7
1274;8_11199;11199;CAMINO VIEJO DE PINTO-AV.LOS ÁNGELES;65;28906;4;B1;439716;4462647;3
